method,angle,source_index,host,route_mass,ablation_impact
standard_anchor_no_geo,-60.0,3400,0,0.04106343910098076,0.03535431623458862
standard_anchor_no_geo,-60.0,3241,0,0.07641719281673431,-0.04265856742858887
standard_anchor_no_geo,-60.0,7332,0,0.03207582235336304,-0.0485304594039917
standard_anchor_no_geo,-60.0,2235,0,0.014312675222754478,0.013353586196899414
standard_anchor_no_geo,-60.0,795,0,0.041236456483602524,-0.03247499465942383
standard_anchor_no_geo,-60.0,6829,0,0.011135753244161606,0.0029288530349731445
standard_anchor_no_geo,-60.0,4713,0,0.018266016617417336,0.03703594207763672
standard_anchor_no_geo,-60.0,764,0,0.020250385627150536,0.06103110313415527
standard_anchor_no_geo,-60.0,2681,0,0.015003916807472706,-0.008484125137329102
standard_anchor_no_geo,-60.0,1555,0,0.008662741631269455,0.010401248931884766
standard_anchor_no_geo,-60.0,9997,0,0.02122444473206997,-0.020247697830200195
standard_anchor_no_geo,-60.0,3483,0,0.0676104798913002,-0.06272649765014648
standard_anchor_no_geo,-60.0,259,0,0.008424011059105396,-0.002677440643310547
standard_anchor_no_geo,-60.0,2606,0,0.028486860916018486,0.028850317001342773
standard_anchor_no_geo,-60.0,3295,0,0.012175330892205238,0.01397395133972168
standard_anchor_no_geo,-60.0,6279,0,0.02503950521349907,0.06739997863769531
standard_anchor_no_geo,-60.0,7158,0,0.022829998284578323,0.0054514408111572266
standard_anchor_no_geo,-60.0,1775,0,0.012033449485898018,0.004298418760299683
standard_anchor_no_geo,-60.0,6618,0,0.009314609691500664,0.0114288330078125
standard_anchor_no_geo,-60.0,2147,0,0.05607330799102783,-0.005331695079803467
standard_anchor_no_geo,-60.0,899,0,0.011956628412008286,0.033719539642333984
standard_anchor_no_geo,-60.0,8965,0,0.04154044762253761,0.11957287788391113
standard_anchor_no_geo,-60.0,4189,0,0.024557173252105713,0.07526612281799316
standard_anchor_no_geo,-60.0,5539,0,0.033677153289318085,-0.018644094467163086
standard_anchor_no_geo,-60.0,6190,0,0.03438728302717209,-0.01029050350189209
standard_anchor_no_geo,-60.0,2445,0,0.03780245780944824,0.014394521713256836
standard_anchor_no_geo,-60.0,4846,0,0.07320031523704529,-0.034014105796813965
standard_anchor_no_geo,-60.0,2634,0,0.03427905589342117,-0.016371488571166992
standard_anchor_no_geo,-60.0,3782,0,0.040369659662246704,0.09922266006469727
standard_anchor_no_geo,-60.0,5255,0,0.015250937081873417,0.008249640464782715
standard_anchor_no_geo,-60.0,4626,0,0.051149144768714905,0.09868144989013672
standard_anchor_no_geo,-60.0,3512,0,0.03337738662958145,0.004201173782348633
standard_anchor_no_geo,-60.0,3800,0,0.020435767248272896,-0.012038230895996094
standard_anchor_no_geo,-60.0,7462,0,0.04315613582730293,-0.013213157653808594
standard_anchor_no_geo,-60.0,9545,0,0.03345474228262901,0.012147665023803711
standard_anchor_no_geo,-60.0,7145,0,0.040140051394701004,0.04668611288070679
standard_anchor_no_geo,-60.0,9862,0,0.025116853415966034,-0.018486857414245605
standard_anchor_no_geo,-60.0,7552,0,0.033476825803518295,0.0703725814819336
standard_anchor_no_geo,-60.0,6256,0,0.026202650740742683,-0.010187745094299316
standard_anchor_no_geo,-60.0,6613,0,0.023188749328255653,-0.0023140907287597656
standard_anchor_no_geo,-60.0,2169,0,0.02547725848853588,-0.012891948223114014
standard_anchor_no_geo,-60.0,1455,0,0.027900436893105507,0.0032753944396972656
standard_anchor_no_geo,-60.0,9470,0,0.03472025319933891,0.09075760841369629
standard_anchor_no_geo,-60.0,2730,0,0.010704823769629002,0.010863065719604492
standard_anchor_no_geo,-60.0,8884,0,0.029369259253144264,0.01223897933959961
standard_anchor_no_geo,-60.0,991,0,0.03550143539905548,-0.023370027542114258
standard_anchor_no_geo,-60.0,6068,0,0.0209964606910944,0.00977945327758789
standard_anchor_no_geo,-60.0,1285,0,0.05516211315989494,0.015978336334228516
standard_anchor_no_geo,-60.0,8158,0,0.02904704585671425,0.006033539772033691
standard_anchor_no_geo,-60.0,5583,0,0.021758362650871277,-0.0004684627056121826
standard_anchor_no_geo,-60.0,4545,0,0.035619765520095825,0.052956342697143555
standard_anchor_no_geo,-60.0,906,0,0.043895967304706573,-0.0017468929290771484
standard_anchor_no_geo,-60.0,4698,0,0.03448698669672012,0.007100164890289307
standard_anchor_no_geo,-60.0,9751,0,0.03826408088207245,0.0667574405670166
standard_anchor_no_geo,-60.0,9484,0,0.032800719141960144,-0.023949772119522095
standard_anchor_no_geo,-60.0,8365,0,0.0457644909620285,0.08386260271072388
standard_anchor_no_geo,-60.0,2158,0,0.023668166249990463,0.07163548469543457
standard_anchor_no_geo,-60.0,3761,0,0.012751049362123013,-0.0008980929851531982
standard_anchor_no_geo,-60.0,4111,0,0.04302140697836876,0.0006816387176513672
standard_anchor_no_geo,-60.0,5075,0,0.01323662232607603,0.039130210876464844
standard_anchor_no_geo,-60.0,9562,0,0.012013698928058147,0.009484291076660156
standard_anchor_no_geo,-60.0,9497,0,0.031987376511096954,-0.0006461739540100098
standard_anchor_no_geo,-60.0,2116,0,0.025897594168782234,0.0038121938705444336
standard_anchor_no_geo,-60.0,1705,0,0.035139478743076324,0.03907829523086548
standard_anchor_no_geo,-60.0,6238,0,0.015884390100836754,0.05552959442138672
standard_anchor_no_geo,-60.0,4517,0,0.03275442123413086,0.04527944326400757
standard_anchor_no_geo,-60.0,9898,0,0.008382614701986313,0.009703636169433594
standard_anchor_no_geo,-60.0,3096,0,0.011145801283419132,-0.006027936935424805
standard_anchor_no_geo,-60.0,385,0,0.010073264129459858,0.002776026725769043
standard_anchor_no_geo,-60.0,4943,0,0.026721155270934105,0.04374527931213379
standard_anchor_no_geo,-60.0,5644,0,0.02844340354204178,0.08787679672241211
standard_anchor_no_geo,-60.0,582,0,0.029581276699900627,0.04308772087097168
standard_anchor_no_geo,-60.0,1731,0,0.010047045536339283,-0.007684499025344849
standard_anchor_no_geo,-60.0,7999,0,0.03634260222315788,0.11978673934936523
standard_anchor_no_geo,-60.0,5860,0,0.046911388635635376,-0.02633434534072876
standard_anchor_no_geo,-60.0,7627,0,0.022609392181038857,0.0684049129486084
standard_anchor_no_geo,-60.0,8165,0,0.02714957669377327,0.03652143478393555
standard_anchor_no_geo,-60.0,4504,0,0.04583299532532692,0.08672022819519043
standard_anchor_no_geo,-60.0,9523,0,0.04403015226125717,-0.004295825958251953
standard_anchor_no_geo,-60.0,3274,0,0.00868582259863615,0.028653383255004883
standard_anchor_no_geo,-60.0,2076,0,0.03306879103183746,-0.01725628972053528
standard_anchor_no_geo,-60.0,6614,0,0.034997764974832535,0.10723066329956055
standard_anchor_no_geo,-60.0,1215,0,0.03324199095368385,-0.034592390060424805
standard_anchor_no_geo,-60.0,4549,0,0.017765464261174202,0.05008244514465332
standard_anchor_no_geo,-60.0,374,0,0.07248922437429428,0.17621469497680664
standard_anchor_no_geo,-60.0,3504,0,0.022714685648679733,0.006693124771118164
standard_anchor_no_geo,-60.0,7608,0,0.02944231405854225,-0.03316450119018555
standard_anchor_no_geo,-60.0,5507,0,0.017637057229876518,0.019670963287353516
standard_anchor_no_geo,-60.0,5537,0,0.08622486889362335,-0.04592323303222656
standard_anchor_no_geo,-60.0,1194,0,0.014482147991657257,0.01935875415802002
standard_anchor_no_geo,-60.0,479,0,0.015821212902665138,0.00944375991821289
standard_anchor_no_geo,-60.0,8491,0,0.01942756213247776,0.02626180648803711
standard_anchor_no_geo,-60.0,4284,0,0.071605384349823,-0.044078826904296875
standard_anchor_no_geo,-60.0,1588,0,0.007928330451250076,-0.0044515132904052734
standard_anchor_no_geo,-60.0,4499,0,0.019322065636515617,0.002232074737548828
standard_anchor_no_geo,-60.0,6639,0,0.025959458202123642,0.003509044647216797
standard_anchor_no_geo,-60.0,2073,0,0.01224482525140047,0.01827073097229004
standard_anchor_no_geo,-60.0,1751,0,0.05371032655239105,-0.03728532791137695
standard_anchor_no_geo,-60.0,1828,0,0.04220119118690491,-0.03759646415710449
standard_anchor_no_geo,-60.0,5372,0,0.028012340888381004,0.03309488296508789
standard_anchor_no_geo,-60.0,3968,0,0.01192920096218586,0.02306675910949707
standard_anchor_no_geo,-60.0,5105,0,0.030766569077968597,0.08654928207397461
standard_anchor_no_geo,-60.0,8811,0,0.026961563155055046,-0.01244083046913147
standard_anchor_no_geo,-60.0,2154,0,0.008012745529413223,0.011929035186767578
standard_anchor_no_geo,-60.0,8720,0,0.008815813809633255,0.01132965087890625
standard_anchor_no_geo,-60.0,9911,0,0.049203794449567795,-0.05381178855895996
standard_anchor_no_geo,-60.0,6124,0,0.020700739696621895,-0.03438758850097656
standard_anchor_no_geo,-60.0,293,0,0.011338540352880955,0.04026341438293457
standard_anchor_no_geo,-60.0,3444,0,0.03353104740381241,-0.034121572971343994
standard_anchor_no_geo,-60.0,8353,0,0.0290306955575943,0.06742382049560547
standard_anchor_no_geo,-60.0,9351,0,0.012002570554614067,0.036422014236450195
standard_anchor_no_geo,-60.0,9087,0,0.03576767444610596,0.06605911254882812
standard_anchor_no_geo,-60.0,9464,0,0.010013201273977757,0.010195493698120117
standard_anchor_no_geo,-60.0,5668,0,0.04102354496717453,0.0339655876159668
standard_anchor_no_geo,-60.0,8284,0,0.0325341634452343,0.07042098045349121
standard_anchor_no_geo,-60.0,2604,0,0.01275570783764124,0.016973495483398438
standard_anchor_no_geo,-60.0,8740,0,0.008447874337434769,0.010763168334960938
standard_anchor_no_geo,-60.0,628,0,0.027964986860752106,-0.005665913224220276
standard_anchor_no_geo,-60.0,2306,0,0.016648679971694946,-0.012904524803161621
standard_anchor_no_geo,-60.0,3016,0,0.008386501111090183,0.0012466907501220703
standard_anchor_no_geo,-60.0,700,0,0.017294835299253464,-0.003856644034385681
standard_anchor_no_geo,-60.0,8792,0,0.0273132361471653,0.012823224067687988
standard_anchor_no_geo,-60.0,3392,0,0.03748028725385666,0.0040857791900634766
standard_anchor_no_geo,-60.0,7478,0,0.044776756316423416,0.02309560775756836
standard_anchor_no_geo,-60.0,7115,0,0.027953166514635086,0.03265094757080078
standard_anchor_no_geo,-60.0,2804,0,0.02955560013651848,-0.021085917949676514
standard_anchor_no_geo,-60.0,7379,0,0.04736059159040451,0.12506651878356934
standard_anchor_no_geo,-60.0,6112,0,0.037310659885406494,-0.030459880828857422
standard_anchor_no_geo,-60.0,9951,0,0.05198640003800392,-0.07076215744018555
standard_anchor_no_geo,-60.0,5553,0,0.018345974385738373,0.013453006744384766
standard_anchor_no_geo,-60.0,7830,0,0.010472426190972328,0.0006277710199356079
standard_anchor_no_geo,-60.0,5659,0,0.013042854145169258,0.004615694284439087
standard_anchor_no_geo,-60.0,3623,0,0.03856931999325752,-0.012744903564453125
standard_anchor_no_geo,-60.0,5770,0,0.025670351460576057,-0.007282733917236328
standard_anchor_no_geo,-60.0,4343,0,0.031839169561862946,-0.004677414894104004
standard_anchor_no_geo,-60.0,7074,0,0.06428133696317673,0.13520503044128418
standard_anchor_no_geo,-60.0,8707,0,0.019887235015630722,0.057724952697753906
standard_anchor_no_geo,-60.0,3675,0,0.03355119749903679,0.11284196376800537
standard_anchor_no_geo,-60.0,555,0,0.03480756655335426,-0.05453300476074219
standard_anchor_no_geo,-60.0,9642,0,0.045550212264060974,-0.027823209762573242
standard_anchor_no_geo,-60.0,2501,0,0.0363965779542923,-0.006308555603027344
standard_anchor_no_geo,-60.0,4257,0,0.0821208506822586,-0.05613601207733154
standard_anchor_no_geo,-60.0,3064,0,0.06736890971660614,0.17079949378967285
standard_anchor_no_geo,-60.0,1201,0,0.0118922283872962,0.013503551483154297
standard_anchor_no_geo,-60.0,5388,0,0.07410898059606552,-0.06997108459472656
standard_anchor_no_geo,-60.0,5665,0,0.023774001747369766,0.012639999389648438
standard_anchor_no_geo,-60.0,9255,0,0.01772255264222622,0.009877681732177734
standard_anchor_no_geo,-60.0,6269,0,0.053347282111644745,0.04044273495674133
standard_anchor_no_geo,-60.0,9216,0,0.018627047538757324,0.012453198432922363
standard_anchor_no_geo,-60.0,1712,0,0.021285302937030792,-2.407282590866089e-05
standard_anchor_no_geo,-60.0,612,0,0.01484774798154831,0.04765725135803223
standard_anchor_no_geo,-60.0,6145,1,0.09378501772880554,0.139739990234375
standard_anchor_no_geo,-60.0,3617,1,0.5215185880661011,0.6044731140136719
standard_anchor_no_geo,-60.0,9535,1,0.5817660093307495,-0.8382571935653687
standard_anchor_no_geo,-60.0,9553,1,0.7505888342857361,0.3072214126586914
standard_anchor_no_geo,-60.0,1507,1,0.7811625599861145,-1.0644655227661133
standard_anchor_no_geo,-60.0,2536,1,0.0056985472328960896,-0.0019238144159317017
standard_anchor_no_geo,-60.0,8172,1,0.016896063461899757,-0.021837234497070312
standard_anchor_no_geo,-60.0,8319,1,0.4565746784210205,0.5106415748596191
standard_anchor_no_geo,-60.0,350,1,0.7999202609062195,2.374647617340088
standard_anchor_no_geo,-60.0,8329,1,0.7563157677650452,1.2905503511428833
standard_anchor_no_geo,-60.0,2092,1,0.5564060807228088,0.38065797090530396
standard_anchor_no_geo,-60.0,8170,1,0.609019935131073,0.15991747379302979
standard_anchor_no_geo,-60.0,5866,1,0.20095276832580566,0.060096144676208496
standard_anchor_no_geo,-60.0,1043,1,0.621008574962616,0.8463882207870483
standard_anchor_no_geo,-60.0,4124,1,0.0481480173766613,0.03385138511657715
standard_anchor_no_geo,-60.0,870,1,0.009705871343612671,0.003618955612182617
standard_anchor_no_geo,-60.0,2415,1,0.5327984094619751,0.21518218517303467
standard_anchor_no_geo,-60.0,9970,1,0.7002997398376465,1.5328400135040283
standard_anchor_no_geo,-60.0,7839,1,0.817139744758606,-2.3003392219543457
standard_anchor_no_geo,-60.0,7662,1,0.733401358127594,1.1908657550811768
standard_anchor_no_geo,-60.0,3554,1,0.24030885100364685,0.3394756317138672
standard_anchor_no_geo,-60.0,132,1,0.009721913374960423,0.023807048797607422
standard_anchor_no_geo,-60.0,346,1,0.08710113167762756,-0.16519689559936523
standard_anchor_no_geo,-60.0,8631,1,0.1379392147064209,0.08388113975524902
standard_anchor_no_geo,-60.0,1908,1,0.7600643634796143,0.6668434143066406
standard_anchor_no_geo,-60.0,7298,1,0.5793037414550781,0.7416012287139893
standard_anchor_no_geo,-60.0,4404,1,0.003037029877305031,-0.0010387599468231201
standard_anchor_no_geo,-60.0,6215,1,0.6680396795272827,1.4878172874450684
standard_anchor_no_geo,-60.0,7557,1,0.7502245903015137,0.7147084474563599
standard_anchor_no_geo,-60.0,8505,1,0.4503658413887024,1.3531413078308105
standard_anchor_no_geo,-60.0,2295,1,0.002413107082247734,-0.0011193007230758667
standard_anchor_no_geo,-60.0,2678,1,0.7134299874305725,1.5234603881835938
standard_anchor_no_geo,-60.0,8479,1,0.28975948691368103,0.6481025218963623
standard_anchor_no_geo,-60.0,2621,1,0.15398818254470825,0.25823974609375
standard_anchor_no_geo,-60.0,185,1,0.6056364178657532,0.604973554611206
standard_anchor_no_geo,-60.0,2902,1,0.7223221063613892,2.0461180210113525
standard_anchor_no_geo,-60.0,8518,1,0.1914067417383194,0.551809549331665
standard_anchor_no_geo,-60.0,5173,1,0.39697563648223877,0.6153165698051453
standard_anchor_no_geo,-60.0,1403,1,0.2545022964477539,-0.11240172386169434
standard_anchor_no_geo,-60.0,7275,1,0.20911039412021637,0.23110175132751465
standard_anchor_no_geo,-60.0,1899,1,0.44186341762542725,0.6691615581512451
standard_anchor_no_geo,-60.0,9485,1,0.7397352457046509,-1.2199478149414062
standard_anchor_no_geo,-60.0,894,1,0.007946496829390526,0.024248600006103516
standard_anchor_no_geo,-60.0,9533,1,0.4882105886936188,0.4747176170349121
standard_anchor_no_geo,-60.0,7898,1,0.015022074803709984,-0.010879218578338623
standard_anchor_no_geo,-60.0,7076,1,0.6382048726081848,1.1495800018310547
standard_anchor_no_geo,-60.0,3914,1,0.3032587766647339,0.30467331409454346
standard_anchor_no_geo,-60.0,6869,1,0.8493829369544983,-0.1689460277557373
standard_anchor_no_geo,-60.0,6483,1,0.37392422556877136,0.11474752426147461
standard_anchor_no_geo,-60.0,738,1,0.006518631707876921,0.005008220672607422
standard_anchor_no_geo,-60.0,4636,1,0.3946036100387573,0.18138742446899414
standard_anchor_no_geo,-60.0,6054,1,0.38604822754859924,0.8370077610015869
standard_anchor_no_geo,-60.0,2011,1,0.18228627741336823,0.05983626842498779
standard_anchor_no_geo,-60.0,1950,1,0.3045627772808075,0.18799269199371338
standard_anchor_no_geo,-60.0,8920,1,0.689368486404419,0.8111684918403625
standard_anchor_no_geo,-60.0,8087,1,0.3657526969909668,1.004310131072998
standard_anchor_no_geo,-60.0,578,1,0.5071097016334534,1.5772671699523926
standard_anchor_no_geo,-60.0,4418,1,0.24943289160728455,0.8995832204818726
standard_anchor_no_geo,-60.0,9566,1,0.714982271194458,-0.9199436902999878
standard_anchor_no_geo,-60.0,7017,1,0.1987609714269638,0.2826964855194092
standard_anchor_no_geo,-60.0,6281,1,0.43549591302871704,-0.34456926584243774
standard_anchor_no_geo,-60.0,7300,1,0.3276350796222687,0.021476879715919495
standard_anchor_no_geo,-60.0,3438,1,0.8353447318077087,-0.8334040641784668
standard_anchor_no_geo,-60.0,4074,1,0.760919451713562,1.3368470668792725
standard_anchor_no_geo,-60.0,6920,1,0.055292725563049316,0.09026217460632324
standard_anchor_no_geo,-60.0,2813,1,0.008889365009963512,0.004157006740570068
standard_anchor_no_geo,-60.0,1334,1,0.01182172168046236,0.016814231872558594
standard_anchor_no_geo,-60.0,3526,1,0.6929417848587036,0.8538699746131897
standard_anchor_no_geo,-60.0,1910,1,0.018626632168889046,0.012953996658325195
standard_anchor_no_geo,-60.0,500,1,0.3693084418773651,0.4199490547180176
standard_anchor_no_geo,-60.0,1808,1,0.11690085381269455,-0.2788100242614746
standard_anchor_no_geo,-60.0,9165,1,0.6932746767997742,0.5739157795906067
standard_anchor_no_geo,-60.0,8192,1,0.1593986302614212,-0.013543546199798584
standard_anchor_no_geo,-60.0,9066,1,0.027333630248904228,0.03147125244140625
standard_anchor_no_geo,-60.0,5478,1,0.4463381767272949,1.339003086090088
standard_anchor_no_geo,-60.0,8608,1,0.2791910767555237,0.022721052169799805
standard_anchor_no_geo,-60.0,1994,1,0.8250374794006348,0.8660575151443481
standard_anchor_no_geo,-60.0,4608,1,0.23982951045036316,0.33693814277648926
standard_anchor_no_geo,-60.0,1971,1,0.07976514101028442,0.07725304365158081
standard_anchor_no_geo,-60.0,9408,1,0.11719643324613571,0.2393183708190918
standard_anchor_no_geo,-60.0,6088,1,0.032641708850860596,0.03897571563720703
standard_anchor_no_geo,-60.0,5053,1,0.5575708746910095,-0.923738956451416
standard_anchor_no_geo,-60.0,9631,1,0.02903885766863823,-0.05732536315917969
standard_anchor_no_geo,-60.0,5031,1,0.042860571295022964,-0.07731461524963379
standard_anchor_no_geo,-60.0,4252,1,0.3672608435153961,0.3578236699104309
standard_anchor_no_geo,-60.0,2570,1,0.39325886964797974,0.7422271966934204
standard_anchor_no_geo,-60.0,2978,1,0.6289473176002502,1.5638623237609863
standard_anchor_no_geo,-60.0,127,1,0.06385413557291031,0.1264857053756714
standard_anchor_no_geo,-60.0,7154,1,0.4054025411605835,0.043494224548339844
standard_anchor_no_geo,-60.0,9903,1,0.6600690484046936,-1.1308331489562988
standard_anchor_no_geo,-60.0,7615,1,0.18511325120925903,0.5173664093017578
standard_anchor_no_geo,-60.0,4057,1,0.8081808090209961,1.0350086688995361
standard_anchor_no_geo,-60.0,2655,1,0.7659391164779663,-0.6078921556472778
standard_anchor_no_geo,-60.0,6332,1,0.25651273131370544,0.5261967182159424
standard_anchor_no_geo,-60.0,3439,1,0.021783236414194107,-0.050665974617004395
standard_anchor_no_geo,-60.0,9576,1,0.6273368000984192,-0.20799711346626282
standard_anchor_no_geo,-60.0,9285,1,0.32795843482017517,-0.02591538429260254
standard_anchor_no_geo,-60.0,515,1,0.39852145314216614,0.9943466186523438
standard_anchor_no_geo,-60.0,8448,1,0.001968977740034461,-0.000832289457321167
standard_anchor_no_geo,-60.0,5092,1,0.794158399105072,-1.8715949058532715
standard_anchor_no_geo,-60.0,8438,1,0.4961578845977783,-0.37137675285339355
standard_anchor_no_geo,-60.0,9606,1,0.5875300765037537,-0.13916808366775513
standard_anchor_no_geo,-60.0,2722,1,0.6903296709060669,1.5926513671875
standard_anchor_no_geo,-60.0,6458,1,0.614425778388977,-0.47449636459350586
standard_anchor_no_geo,-60.0,1744,1,0.08624400198459625,0.11189675331115723
standard_anchor_no_geo,-60.0,3400,1,0.5103971362113953,0.005932986736297607
standard_anchor_no_geo,-60.0,3241,1,0.30838215351104736,0.7844231128692627
standard_anchor_no_geo,-60.0,7332,1,0.6752090454101562,0.7634409666061401
standard_anchor_no_geo,-60.0,2235,1,0.7225191593170166,-1.2992815971374512
standard_anchor_no_geo,-60.0,795,1,0.5913553237915039,1.4363131523132324
standard_anchor_no_geo,-60.0,6829,1,0.8140401244163513,0.8343824148178101
standard_anchor_no_geo,-60.0,4713,1,0.04051199555397034,0.03090190887451172
standard_anchor_no_geo,-60.0,764,1,0.7461482882499695,0.38822221755981445
standard_anchor_no_geo,-60.0,2681,1,0.7696902751922607,1.355759620666504
standard_anchor_no_geo,-60.0,1555,1,0.8193662762641907,-0.6301276683807373
standard_anchor_no_geo,-60.0,9997,1,0.6309307813644409,1.163346290588379
standard_anchor_no_geo,-60.0,3483,1,0.11433297395706177,0.25485920906066895
standard_anchor_no_geo,-60.0,259,1,0.0036390426103025675,0.0014142990112304688
standard_anchor_no_geo,-60.0,2606,1,0.014658925123512745,0.01347494125366211
standard_anchor_no_geo,-60.0,3295,1,0.011009092442691326,0.03548765182495117
standard_anchor_no_geo,-60.0,6279,1,0.6601726412773132,-0.9862382411956787
standard_anchor_no_geo,-60.0,7158,1,0.06878610700368881,0.07430791854858398
standard_anchor_no_geo,-60.0,1775,1,0.004154769703745842,-0.005146026611328125
standard_anchor_no_geo,-60.0,6618,1,0.8202568888664246,-1.0011005401611328
standard_anchor_no_geo,-60.0,2147,1,0.47601962089538574,0.7504774928092957
standard_anchor_no_geo,-60.0,899,1,0.01109258085489273,0.020471572875976562
standard_anchor_no_geo,-60.0,8965,1,0.4708613157272339,1.0365910530090332
standard_anchor_no_geo,-60.0,4189,1,0.6563687324523926,0.34601855278015137
standard_anchor_no_geo,-60.0,5539,1,0.04001356288790703,0.05057525634765625
standard_anchor_no_geo,-60.0,6190,1,0.6662205457687378,0.9886703491210938
standard_anchor_no_geo,-60.0,2445,1,0.09470541775226593,-0.026965856552124023
standard_anchor_no_geo,-60.0,4846,1,0.41782933473587036,1.0199315547943115
standard_anchor_no_geo,-60.0,2634,1,0.0413053035736084,0.05348449945449829
standard_anchor_no_geo,-60.0,3782,1,0.19773131608963013,0.4317145347595215
standard_anchor_no_geo,-60.0,5255,1,0.008049596101045609,-0.01738607883453369
standard_anchor_no_geo,-60.0,4626,1,0.0572059191763401,0.12086105346679688
standard_anchor_no_geo,-60.0,3512,1,0.016077229753136635,-0.02490478754043579
standard_anchor_no_geo,-60.0,3800,1,0.6513009667396545,0.7020673751831055
standard_anchor_no_geo,-60.0,7462,1,0.35222533345222473,0.32381677627563477
standard_anchor_no_geo,-60.0,9545,1,0.6232630610466003,0.809840202331543
standard_anchor_no_geo,-60.0,7145,1,0.4933011531829834,-0.34489619731903076
standard_anchor_no_geo,-60.0,9862,1,0.6391797661781311,0.5554628372192383
standard_anchor_no_geo,-60.0,7552,1,0.6453878283500671,0.6223361492156982
standard_anchor_no_geo,-60.0,6256,1,0.6900428533554077,0.9288394451141357
standard_anchor_no_geo,-60.0,6613,1,0.564126193523407,0.6075921058654785
standard_anchor_no_geo,-60.0,2169,1,0.710601270198822,1.144748568534851
standard_anchor_no_geo,-60.0,1455,1,0.6553503274917603,0.602325439453125
standard_anchor_no_geo,-60.0,9470,1,0.5172890424728394,-0.3581209182739258
standard_anchor_no_geo,-60.0,2730,1,0.8259348273277283,-2.304241180419922
standard_anchor_no_geo,-60.0,8884,1,0.11371804028749466,0.14554214477539062
standard_anchor_no_geo,-60.0,991,1,0.12501809000968933,0.16236209869384766
standard_anchor_no_geo,-60.0,6068,1,0.0661148875951767,0.08514165878295898
standard_anchor_no_geo,-60.0,1285,1,0.28666937351226807,0.2841222286224365
standard_anchor_no_geo,-60.0,8158,1,0.5583156943321228,0.0395129919052124
standard_anchor_no_geo,-60.0,5583,1,0.03126181289553642,0.003189876675605774
standard_anchor_no_geo,-60.0,4545,1,0.47895535826683044,1.0055104494094849
standard_anchor_no_geo,-60.0,906,1,0.31005460023880005,0.34252285957336426
standard_anchor_no_geo,-60.0,4698,1,0.29815182089805603,0.24317705631256104
standard_anchor_no_geo,-60.0,9751,1,0.055432651191949844,0.1530900001525879
standard_anchor_no_geo,-60.0,9484,1,0.5249804258346558,0.7450631260871887
standard_anchor_no_geo,-60.0,8365,1,0.3944937586784363,-0.17996543645858765
standard_anchor_no_geo,-60.0,2158,1,0.7223964333534241,0.1959536075592041
standard_anchor_no_geo,-60.0,3761,1,0.7702674865722656,0.9098087549209595
standard_anchor_no_geo,-60.0,4111,1,0.0559844970703125,0.13648557662963867
standard_anchor_no_geo,-60.0,5075,1,0.7968397736549377,0.2714579105377197
standard_anchor_no_geo,-60.0,9562,1,0.8180549740791321,0.271975040435791
standard_anchor_no_geo,-60.0,9497,1,0.655846118927002,0.7880166172981262
standard_anchor_no_geo,-60.0,2116,1,0.06845959275960922,0.04687166213989258
standard_anchor_no_geo,-60.0,1705,1,0.583407461643219,-0.09047704935073853
standard_anchor_no_geo,-60.0,6238,1,0.022776715457439423,0.0481259822845459
standard_anchor_no_geo,-60.0,4517,1,0.1349460482597351,0.20917677879333496
standard_anchor_no_geo,-60.0,9898,1,0.7927109003067017,-1.0583224296569824
standard_anchor_no_geo,-60.0,3096,1,0.7584705352783203,1.5253385305404663
standard_anchor_no_geo,-60.0,385,1,0.7812421321868896,0.4503302574157715
standard_anchor_no_geo,-60.0,4943,1,0.4852624535560608,0.11389684677124023
standard_anchor_no_geo,-60.0,5644,1,0.6279312372207642,1.545407772064209
standard_anchor_no_geo,-60.0,582,1,0.45798224210739136,-0.20530104637145996
standard_anchor_no_geo,-60.0,1731,1,0.013484276831150055,0.011610090732574463
standard_anchor_no_geo,-60.0,7999,1,0.3902203440666199,1.4325952529907227
standard_anchor_no_geo,-60.0,5860,1,0.06655246019363403,0.08748835325241089
standard_anchor_no_geo,-60.0,7627,1,0.1030149906873703,0.37977027893066406
standard_anchor_no_geo,-60.0,8165,1,0.6609728336334229,-0.6231627464294434
standard_anchor_no_geo,-60.0,4504,1,0.5627020597457886,-0.45390748977661133
standard_anchor_no_geo,-60.0,9523,1,0.2785460352897644,0.3868231773376465
standard_anchor_no_geo,-60.0,3274,1,0.8565673232078552,-1.157504916191101
standard_anchor_no_geo,-60.0,2076,1,0.07311944663524628,0.018159180879592896
standard_anchor_no_geo,-60.0,6614,1,0.281695693731308,0.6313364505767822
standard_anchor_no_geo,-60.0,1215,1,0.12212686985731125,-0.03428691625595093
standard_anchor_no_geo,-60.0,4549,1,0.7713412642478943,-0.12314045429229736
standard_anchor_no_geo,-60.0,374,1,0.17685310542583466,0.5858771800994873
standard_anchor_no_geo,-60.0,3504,1,0.685508668422699,0.589590311050415
standard_anchor_no_geo,-60.0,7608,1,0.5305914282798767,1.337925672531128
standard_anchor_no_geo,-60.0,5507,1,0.0819091796875,0.031136512756347656
standard_anchor_no_geo,-60.0,5537,1,0.39786064624786377,0.9133224487304688
standard_anchor_no_geo,-60.0,1194,1,0.7903460264205933,-1.3770599365234375
standard_anchor_no_geo,-60.0,479,1,0.006160707212984562,0.009003639221191406
standard_anchor_no_geo,-60.0,8491,1,0.8165795207023621,-0.73496413230896
